Filename,Label_2015,XMin_2015,YMin_2015,XMax_2015,YMax_2015,Area_2015,Label_2016,XMin_2016,YMin_2016,XMax_2016,YMax_2016,Area_2016,Percentage_Decrease
tile_6500_3500.png(12),Lake,0.50952905,0.007845107,0.5534052,0.032978997,0.0011027788,Lake,0.14827032,0.56792873,0.17971765,0.5974712,0.00092903076,15.755475168728317
tile_6500_4000.png(3),Lake,0.41010314,0.013956609,0.4575408,0.046253584,0.0015320932,Lake,0.31089494,0.40489006,0.3847395,0.42365828,0.0013859309,9.540039731264399
tile_6500_4000.png(5),Lake,0.41108146,0.020175822,0.46422336,0.05270476,0.0017286493,Lake,0.90909624,0.060045183,0.9463561,0.098007046,0.0014144543,18.17575143784225
tile_7000_12000.png(1),Lake,0.51254773,0.6282392,0.56096256,0.66865724,0.001956832,Lake,0.5381183,0.7682535,0.5828272,0.80479306,0.0016336435,16.51590427793495
tile_7000_4000.png(2),Lake,0.33878994,0.38340548,0.402335,0.43693992,0.0034018492,Lake,0.6122095,0.66156125,0.6863256,0.7033672,0.0030984925,8.917405862670211
tile_7000_4000.png(31),Lake,0.4716498,0.8611847,0.51272666,0.8839985,0.00093711936,Lake,0.80981874,0.95061177,0.84421283,0.97418565,0.00081080187,13.479338427070807
tile_7000_5000.png(10),Lake,0.5509345,0.86975735,0.59259474,0.89475244,0.0010413016,Lake,0.83152133,0.65692323,0.8633952,0.68348205,0.0008465326,18.70437921155601
tile_7500_10500.png(8),Lake,0.15931647,0.11772865,0.19858654,0.16083775,0.0016928976,Lake,0.26595613,0.64132994,0.30225644,0.67979705,0.0013963677,17.516115564225508
tile_7500_10500.png(9),Lake,0.8231824,0.8324382,0.85848707,0.8600343,0.0009742716,Lake,0.6034034,0.41292396,0.64390355,0.4351399,0.00089974893,7.649065209331768
tile_7500_10500.png(20),Lake,0.28152984,0.5771172,0.30957845,0.59917873,0.00061879505,Lake,0.6094009,0.4887577,0.6406569,0.5072277,0.00057729817,6.70607820796239
tile_7500_10500.png(26),Lake,0.5697413,0.0,0.882117,0.32371688,0.10112128,Lake,0.018283237,0.0,0.30500633,0.3334954,0.09562083,5.439458440399479
tile_7500_10500.png(30),Lake,0.19955245,0.97884387,0.2239255,0.9955727,0.0004077324,Lake,0.7526192,0.7582016,0.7767441,0.7734723,0.00036840467,9.645475807171563
tile_7500_11000.png(11),Lake,0.3324714,0.77225024,0.3829404,0.8162258,0.0022194046,Lake,0.42019054,0.8942087,0.46586877,0.9331776,0.0017800286,19.797021237137212
tile_7500_11000.png(23),Lake,0.20909618,0.95116425,0.24976552,0.98836154,0.0015127892,Lake,0.41591254,0.90432864,0.45488843,0.94197553,0.0014673212,3.005574074695926
tile_7500_11500.png(1),Lake,0.8970623,0.7263132,0.98659056,0.85030884,0.011101116,Lake,0.1555935,0.8688287,0.2401324,0.99701035,0.010836336,2.385165599566739
tile_7500_12000.png(3),Lake,0.2306184,0.75838363,0.26696774,0.79108894,0.0011888164,Lake,0.77363956,0.17679816,0.82031864,0.19961081,0.0010648735,10.42573941611169
tile_7500_12000.png(5),Lake,0.4694817,0.93363076,0.5049669,0.96191865,0.0010038016,Lake,0.3691722,0.12628178,0.40454274,0.15080355,0.00086734863,13.593619496123532
tile_7500_12500.png(10),Lake,0.84485906,0.6436286,0.8685048,0.65786904,0.0003367261,Lake,0.67899257,0.63839775,0.70172036,0.6506023,0.0002773819,17.623878873660235
tile_7500_13000.png(9),Lake,0.49059302,0.2467387,0.5402321,0.27328065,0.0013175185,Lake,0.67401737,0.6268727,0.71822727,0.655081,0.0012470841,5.34598944910451
tile_7500_13000.png(30),Lake,0.01130071,0.29959863,0.047124874,0.32548487,0.00092735287,Lake,0.7758519,0.3997117,0.8119139,0.42480206,0.00090480887,2.4310055782757205
tile_7500_13000.png(40),Lake,0.6543336,0.49445516,0.6853714,0.5146608,0.00062713807,Lake,0.36772355,0.65540403,0.39300328,0.67649966,0.00053329195,14.964188029599294
tile_7500_4000.png(25),Lake,0.5039391,0.28872922,0.5457217,0.30333602,0.00061031047,Lake,0.66239274,0.84138125,0.69209033,0.86085933,0.00057845225,5.2200022064179965
tile_7500_5000.png(1),Lake,0.50679,0.6710081,0.58217156,0.7099902,0.0029385316,Lake,0.75851965,0.5551439,0.8064802,0.6095105,0.0026074531,11.2668007381646
tile_8000_11000.png(1),Lake,0.62176913,0.02308402,0.6879964,0.12314888,0.0066270214,Lake,0.68262416,0.0012438268,0.7602315,0.086613335,0.0066253,0.025975470669218053
tile_8000_11000.png(7),Lake,0.89509434,0.03053928,0.9609217,0.10247123,0.0047350912,Lake,0.9133703,0.17137365,0.9740761,0.23896861,0.004103405,13.34052868928903
tile_8000_11500.png(6),Lake,0.19563983,0.6489637,0.23244928,0.72776884,0.0029007737,Lake,0.17977332,0.6924377,0.23822415,0.73680866,0.002593519,10.592163738936275
tile_8000_12500.png(3),Lake,0.25014612,0.6646771,0.2783278,0.68656343,0.0006167939,Lake,0.27549702,0.43434396,0.3005643,0.4558521,0.00053915003,12.588300565229336
tile_8000_12500.png(7),Lake,0.43015358,0.92624515,0.46697065,0.95805186,0.0011710299,Lake,0.8758125,0.66676986,0.9143937,0.691382,0.0009495667,18.911831371684016
tile_8000_12500.png(10),Lake,0.31411675,0.5719891,0.34309652,0.5922844,0.0005881522,Lake,0.37819248,0.84117335,0.41065255,0.859268,0.0005873538,0.13574717564601604
tile_8000_13000.png(1),Lake,0.060789168,0.03154361,0.22908154,0.21872833,0.031501763,Lake,0.11340814,0.17197227,0.2574594,0.35302702,0.026081162,17.20729408065193
tile_8000_4000.png(11),Lake,0.7161655,0.3629089,0.7569183,0.39320722,0.0012347423,Lake,0.8650064,0.2853043,0.89715666,0.3176639,0.0010403699,15.741940646238481
tile_8000_4500.png(1),Lake,0.7064446,0.29872105,0.91770405,0.45620838,0.033270683,Lake,0.7614787,0.44564795,0.9438384,0.60178936,0.028473899,14.41744974096264
tile_8000_4500.png(3),Lake,0.637616,0.27959833,0.73791164,0.33186314,0.0052419337,Lake,0.055886906,0.60067743,0.13976617,0.65194434,0.0043002306,17.964803713560894
tile_8000_5000.png(2),Lake,0.89668304,0.7655179,0.95302975,0.7958917,0.0017114645,Lake,0.753878,0.5481822,0.79709095,0.583644,0.0015324083,10.46216266828789
tile_8000_5000.png(14),Lake,0.0055002826,0.8955903,0.022315597,0.9302196,0.0005823023,Lake,0.9655799,0.5355917,0.99335474,0.55270404,0.0004752913,18.37722433862961
tile_8000_5000.png(16),Lake,0.14511786,0.9640686,0.16813235,0.9846169,0.0004729082,Lake,0.32058182,0.8439655,0.34237114,0.8624482,0.0004027263,14.840491241217638
tile_8000_5000.png(22),Lake,0.49095884,0.026829911,0.5305841,0.049616158,0.0009029109,Lake,0.029063642,0.07933553,0.0611568,0.104525365,0.00080842123,10.465004908014738
tile_8000_5500.png(11),Lake,0.30732366,0.5522751,0.35064027,0.57672936,0.0010592744,Lake,0.032501634,0.25920194,0.06544637,0.28638414,0.0008955101,15.460045102572096
tile_8500_12000.png(13),Lake,0.23810263,0.30862024,0.27005458,0.33471802,0.00083387474,Lake,0.3385379,0.94560844,0.37746605,0.9657888,0.0007855835,5.791186335731913
tile_8500_12000.png(14),Lake,0.91703284,0.7123841,0.9491804,0.7288658,0.0005298468,Lake,0.17310148,0.71704787,0.19510292,0.73667973,0.00043192905,18.480389048306034
tile_8500_12000.png(22),Lake,0.5244262,0.8712396,0.55368733,0.8937093,0.0006574884,Lake,0.91073257,0.7324477,0.9367513,0.754456,0.0005726282,12.906722004525104
tile_8500_12500.png(8),Lake,0.7229153,0.37688157,0.76415485,0.40571553,0.0011890996,Lake,0.9302643,0.64956945,0.9659252,0.6783215,0.0010253239,13.773085114148564
tile_8500_12500.png(18),Lake,0.6341429,0.27549228,0.66816396,0.29479697,0.00065676647,Lake,0.8637969,0.2898088,0.89138824,0.30886647,0.00052582653,19.93706225593398
tile_9000_10000.png(5),Lake,0.06619079,0.7396857,0.18407772,1.0,0.030687654,Lake,0.2137522,0.17661312,0.38576552,0.33668765,0.027534952,10.273519116189203
tile_9000_10000.png(9),Lake,0.26551992,0.74577457,0.30650422,0.78402776,0.0015677803,Lake,0.20551395,0.49028775,0.23956028,0.530222,0.0013596143,13.277753266832098
tile_9000_11500.png(7),Lake,0.6224887,0.635076,0.675045,0.69657594,0.0032322123,Lake,0.80705565,0.6853133,0.8541275,0.74128693,0.0026347847,18.48355072468476
tile_9000_12000.png(3),Lake,0.43733978,0.7347397,0.49490204,0.7844664,0.0028623794,Lake,0.4592297,0.8815393,0.51731175,0.9272485,0.0026548833,7.2490774633160155
tile_9000_12000.png(7),Lake,0.3888896,0.26421064,0.42645293,0.29233405,0.0010564087,Lake,0.3665485,0.22404206,0.39700267,0.25189942,0.0008483726,19.692766634731427
tile_9000_12500.png(19),Lake,0.22553383,0.30747345,0.26041675,0.32942864,0.0007658612,Lake,0.3072239,0.39278713,0.33484322,0.41560626,0.00063024915,17.70713152722713
tile_9000_13000.png(2),Lake,0.013538316,0.38513753,0.037682675,0.4327228,0.0011489161,Lake,0.13083981,0.06230854,0.15911253,0.0950939,0.0009269312,19.32124547649737
tile_9500_11500.png(21),Lake,0.52325106,0.4728562,0.57616156,0.4950107,0.0011722064,Lake,0.54106945,0.60936743,0.5975906,0.63008314,0.0011708766,0.1134441852561167
tile_9500_3500.png(3),Lake,0.48225555,0.50540346,0.56742716,0.5619697,0.0048178374,Lake,0.5033483,0.6464653,0.58261913,0.70508283,0.004646661,3.552971712993063
tile_9500_5000.png(1),Lake,0.55477625,0.31435618,0.6486114,0.3991262,0.00795441,Lake,0.5845045,0.45794836,0.6689433,0.5356026,0.006557034,17.56731171765097
tile_9500_5000.png(6),Lake,0.29526243,0.4078357,0.33333695,0.44122535,0.0012712952,Lake,0.04616524,0.3911033,0.07838712,0.4239584,0.0010586529,16.72642986459793
tile_9500_5000.png(7),Lake,0.16510971,0.91566163,0.19593067,0.9366604,0.00064720254,Lake,0.82051414,0.90116566,0.85382044,0.9190194,0.00059464196,8.121194950810926
tile_9500_5000.png(9),Lake,0.25039363,0.93534243,0.2792285,0.9578186,0.0006480984,Lake,0.2825846,0.77055264,0.31021425,0.7910147,0.0005653588,12.76651817069753
tile_9500_5000.png(19),Lake,0.26577598,0.6437243,0.2837635,0.6604802,0.0003013967,Lake,0.4442914,0.61579067,0.46173906,0.6312332,0.00026943622,10.604124066388257
