Filename,Label_2015,XMin_2015,YMin_2015,XMax_2015,YMax_2015,Area_2015,Label_2016,XMin_2016,YMin_2016,XMax_2016,YMax_2016,Area_2016,Percentage_Decrease
tile_3000_4000.png(8),Lake,0.41582566,0.39840227,0.4639623,0.42579886,0.0013187793,Lake,0.5591782,0.6924217,0.60015565,0.71337783,0.0008587305,34.884441998748386
tile_3000_4500.png(2),Lake,0.6518652,0.8007008,0.69989175,0.8902691,0.0043016584,Lake,0.009547122,0.45218953,0.058699846,0.5117984,0.0029299373,31.888192237672797
tile_3000_5500.png(4),Lake,0.3106012,0.16751753,0.36988208,0.20324016,0.0021176685,Lake,0.52728313,0.360154,0.5734055,0.39070946,0.0014092901,33.45086353222896
tile_3000_6000.png(4),Lake,0.4663951,0.099017344,0.51971453,0.12790458,0.0015402507,Lake,0.5754054,0.83688176,0.609688,0.8674642,0.0010484441,31.930295503193086
tile_3000_6000.png(8),Lake,0.61246896,0.09542437,0.652682,0.13440047,0.0015673479,Lake,0.18346532,0.6093282,0.21674345,0.6309515,0.0007195836,54.089095343797
tile_3500_3000.png(4),Lake,0.69601154,0.7339234,0.99241793,0.9868004,0.07495436,Lake,0.7511911,0.7350624,0.8574096,0.9962246,0.027740257,62.99046913348335
tile_3500_3500.png(7),Lake,0.83640474,0.013568143,0.87955374,0.040302932,0.0011535792,Lake,0.5645628,0.7570909,0.59135723,0.7787997,0.0005816746,49.576535360554345
tile_3500_3500.png(11),Lake,0.8283315,0.009648763,0.8782415,0.029856307,0.0010085588,Lake,0.55108005,0.7517148,0.58668166,0.773914,0.00079032575,21.638108754789506
tile_3500_4000.png(4),Lake,0.9609704,0.459478,0.99057055,0.4766144,0.0005072398,Lake,0.38015518,0.8015745,0.39704248,0.8139305,0.00020865929,58.86377803949927
tile_3500_4500.png(4),Lake,0.58160233,0.009662363,0.64028925,0.02481902,0.0008894974,Lake,0.36936823,0.9136802,0.3968564,0.93462306,0.0005756811,35.280181819530895
tile_4000_3000.png(2),Lake,0.86411774,0.20650439,0.98571694,0.44699866,0.029243909,Lake,0.32211944,0.8795298,0.47342053,0.9756018,0.014535801,50.2946032283167
tile_4000_3000.png(4),Lake,0.22829254,0.7526629,0.47816974,0.9000764,0.036835272,Lake,0.88841563,0.35936895,0.9948352,0.5754077,0.022990748,37.58496475877796
tile_4000_3500.png(2),Lake,0.8270465,0.08636455,0.88858575,0.11592825,0.0018193271,Lake,0.8515191,0.23129497,0.89733785,0.26083937,0.0013536873,25.594067169119832
tile_4500_2000.png(6),Lake,0.84153825,0.20285332,0.885018,0.22997187,0.0011791075,Lake,0.86693996,0.36094734,0.8907095,0.37696388,0.00038070613,67.71234768670371
tile_4500_2000.png(7),Lake,0.84502834,0.20131305,0.89559,0.22447269,0.0011709899,Lake,0.9460086,0.23504844,0.97848463,0.2550664,0.00065010315,44.482599721825096
tile_4500_2000.png(9),Lake,0.8283788,0.41996956,0.9280469,0.5058381,0.0085583525,Lake,0.89054996,0.9420509,0.9637982,0.98168135,0.0029028635,66.08151510468866
tile_4500_2500.png(5),Lake,0.6021356,0.0101032695,0.6718585,0.034393977,0.0016936184,Lake,0.2852808,0.3432758,0.31893957,0.3724738,0.0009827695,41.97219987690261
tile_4500_2500.png(14),Lake,0.34713763,0.00653577,0.41766968,0.02525772,0.0013204975,Lake,0.4672288,0.43829218,0.49370605,0.45519042,0.000447419,66.11739136196775
tile_4500_2500.png(16),Lake,0.49786368,0.042120513,0.6040902,0.076836914,0.003687803,Lake,0.37956175,0.10579169,0.4447959,0.14302932,0.0024291652,34.12974608459291
tile_4500_2500.png(25),Lake,0.5179699,0.19680406,0.5746609,0.22422865,0.0015547271,Lake,0.41418678,0.29075465,0.44085407,0.30944276,0.0004983614,67.94540984073669
tile_4500_2500.png(26),Lake,0.19866289,0.5813271,0.2266085,0.6100947,0.00080392935,Lake,0.07429745,0.6345538,0.09616835,0.6505279,0.00034936797,56.54245363725059
tile_4500_3000.png(4),Lake,0.014014817,0.007324782,0.073249206,0.059399452,0.0030846111,Lake,0.8670034,0.9412233,0.93920296,0.97492546,0.00243328,21.115501399836116
tile_4500_3500.png(1),Lake,0.96222275,0.032443713,0.99301004,0.06326149,0.0009487957,Lake,0.483848,0.58206254,0.5173044,0.6016945,0.0006568157,30.77374823684383
tile_5000_2000.png(7),Lake,0.0013693512,0.7067165,0.12294378,0.8311799,0.015131572,Lake,0.7960554,0.28824237,0.9113595,0.36985344,0.009410092,37.811537360427586
tile_5000_2000.png(10),Lake,0.00068736676,0.7219969,0.14419137,0.7934858,0.010258947,Lake,0.0087847505,0.8655739,0.07820407,0.9187336,0.0036903115,64.02835983069217
tile_5000_2500.png(6),Lake,0.12777553,0.1324675,0.1682463,0.16931175,0.0014911151,Lake,0.26503733,0.7837649,0.30223683,0.80562747,0.0008132765,45.4585028345565
tile_5000_3500.png(3),Lake,0.07404677,0.48838383,0.110568956,0.525471,0.0013545036,Lake,0.5113715,0.11246653,0.5372843,0.1300544,0.00045575135,66.352887508014
tile_5000_4000.png(3),Lake,0.32539463,0.45048985,0.36391208,0.4818792,0.0012090378,Lake,0.26598692,0.6891717,0.29478702,0.7132235,0.00069269555,42.70687401171411
tile_5000_4000.png(6),Lake,0.23995025,0.5511055,0.26699394,0.57172364,0.0005575905,Lake,0.15139014,0.7458592,0.16660652,0.75750834,0.00017725762,68.21007172826653
tile_5500_2000.png(2),Lake,0.75323564,0.66018456,0.94987315,0.8265937,0.03272228,Lake,0.8564032,0.3086824,1.0,0.48687425,0.025587782,21.803181196420297
